ProductVariety,MarketingSpend,CustomerFootfall,StoreSize,EmployeeEfficiency,StoreAge,CompetitorDistance,PromotionsCount,EconomicIndicator,StoreLocation,StoreCategory,MonthlySalesRevenue,CRPV,LTV,Estimated Expense
676,42,1225,388,61.8,21,11,7,99.5,San Francisco,Electronics,355.02,0.289812245,213.012,354.7301878
350,38,1758,321,64.3,12,12,6,100.8,Palo Alto,Electronics,261.74,0.148885097,157.044,261.5911149
342,19,1186,437,87.2,29,15,5,63.4,Los Angeles,Clothing,341.97,0.288338954,205.182,341.681661
426,27,2368,473,86.9,14,10,6,107.9,Sacramento,Grocery,307.93,0.130038007,184.758,307.799962
476,14,2475,111,63.2,9,14,4,84.9,Los Angeles,Grocery,222.54,0.089915152,133.524,222.4500848
622,17,1925,274,52.7,4,15,5,79.2,Los Angeles,Electronics,290.43,0.150872727,174.258,290.2791273
519,22,1372,148,69.8,9,12,5,118.5,Sacramento,Clothing,280.16,0.204198251,168.096,279.9558017
878,40,1958,129,66.5,9,13,7,100.9,Los Angeles,Grocery,401.92,0.205270684,241.152,401.7147293
574,47,1516,262,72,10,6,7,90.2,San Francisco,Electronics,314.75,0.207618734,188.85,314.5423813
324,12,1450,205,93.4,10,14,4,78.3,Sacramento,Grocery,186.26,0.128455172,111.756,186.1315448
263,49,1739,167,80,24,13,7,92.1,Sacramento,Grocery,192.79,0.110862565,115.674,192.6791374
452,25,2312,215,53.5,17,16,5,111.5,Palo Alto,Grocery,221.43,0.095774221,132.858,221.3342258
481,23,1617,149,83.6,9,8,6,128.9,Los Angeles,Clothing,302.82,0.187272727,181.692,302.6327273
519,32,2974,445,71.6,21,8,6,103.4,Palo Alto,Clothing,338.7,0.113887021,203.22,338.586113
564,10,2181,494,72.7,15,9,4,88.9,Sacramento,Electronics,392.12,0.179789088,235.272,391.9402109
658,35,1469,157,68,1,10,7,102.1,Palo Alto,Clothing,299.59,0.203941457,179.754,299.3860585
697,15,2511,465,57.4,22,7,4,82.3,Palo Alto,Grocery,434.52,0.173046595,260.712,434.3469534
291,31,2857,90,77.4,7,19,5,104.9,Los Angeles,Grocery,197.82,0.069240462,118.692,197.7507595
778,33,2063,349,72.7,19,12,6,103.5,Sacramento,Electronics,410.54,0.199001454,246.324,410.3409985
399,39,2513,164,60.7,4,11,7,74.2,San Francisco,Grocery,236.64,0.094166335,141.984,236.5458337
411,47,2359,395,54.5,23,12,7,129.6,Sacramento,Clothing,290.2,0.123018228,174.12,290.0769818
511,25,1633,250,61.4,13,9,6,95.3,San Francisco,Clothing,324.78,0.198885487,194.868,324.5811145
366,6,2341,268,50.9,13,12,3,106.3,San Francisco,Grocery,206.59,0.088248612,123.954,206.5017514
510,45,2946,392,65,7,9,7,111.2,San Francisco,Grocery,306.25,0.103954515,183.75,306.1460455
510,35,1362,96,63.2,25,13,6,78.4,Los Angeles,Grocery,248.02,0.182099853,148.812,247.8379001
660,20,2726,182,57,19,8,5,95,Palo Alto,Electronics,343.81,0.126122524,206.286,343.6838775
575,33,2816,287,61,28,13,7,78,San Francisco,Grocery,285.36,0.101335227,171.216,285.2586648
427,38,2443,356,72.3,8,7,7,82.4,Sacramento,Grocery,297.08,0.121604585,178.248,296.9583954
416,10,1496,433,74.8,24,3,4,112.2,San Francisco,Grocery,370.73,0.247814171,222.438,370.4821858
416,40,2362,421,80.3,30,11,7,117.9,Los Angeles,Electronics,275.41,0.116600339,165.246,275.2933997
421,39,1721,163,53.8,19,9,7,60,San Francisco,Clothing,212.99,0.123759442,127.794,212.8662406
623,47,1618,298,86.8,21,12,8,118.9,Los Angeles,Electronics,372.07,0.229956737,223.242,371.8400433
598,47,2388,299,93.7,7,15,7,123,Los Angeles,Clothing,368.5,0.154313233,221.1,368.3456868
637,39,2334,66,86.1,17,9,6,121.4,Sacramento,Electronics,295.64,0.126666667,177.384,295.5133333
149,25,2373,347,74.1,15,9,5,98.4,Palo Alto,Electronics,176.4,0.074336283,105.84,176.3256637
743,33,1339,247,91,13,14,6,105.3,San Francisco,Clothing,395.6,0.295444361,237.36,395.3045556
670,16,2553,171,57.2,26,10,4,75.1,Sacramento,Electronics,293.14,0.114821778,175.884,293.0251782
200,15,1561,169,81.6,11,12,5,121.8,Sacramento,Electronics,198.74,0.127315823,119.244,198.6126842
825,24,1463,208,63.8,27,9,5,111.7,San Francisco,Grocery,384.44,0.26277512,230.664,384.1772249
387,39,1608,476,50.4,16,11,6,95,Sacramento,Clothing,313.95,0.195242537,188.37,313.7547575
327,50,1585,323,66,28,12,7,84.3,Palo Alto,Electronics,253.25,0.15977918,151.95,253.0902208
443,11,2601,101,77.2,17,12,4,120.9,San Francisco,Clothing,245.92,0.094548251,147.552,245.8254517
497,6,1791,228,73.9,12,10,4,86.9,San Francisco,Grocery,275.66,0.153914015,165.396,275.506086
540,24,1979,111,82.3,24,12,5,104.7,Sacramento,Grocery,256.61,0.129666498,153.966,256.4803335
492,17,2240,331,57.3,5,8,5,111.1,San Francisco,Clothing,276.55,0.123459821,165.93,276.4265402
367,38,1735,218,75.8,20,11,6,101,Los Angeles,Electronics,285.33,0.164455331,171.198,285.1655447
307,13,2231,104,66.7,3,4,4,82.5,San Francisco,Clothing,219.12,0.098216047,131.472,219.021784
497,41,1960,382,72.1,30,15,7,99.7,Los Angeles,Grocery,378.98,0.193357143,227.388,378.7866429
438,17,2596,75,51.4,10,12,5,65.2,Los Angeles,Electronics,260.84,0.100477658,156.504,260.7395223
587,37,1710,315,81.6,6,9,6,102.5,Sacramento,Electronics,314.37,0.183842105,188.622,314.1861579
463,36,2110,409,66.7,7,9,6,99.3,San Francisco,Electronics,328.39,0.155635071,197.034,328.2343649
493,38,2123,59,89.5,11,10,6,118.2,Palo Alto,Clothing,273.28,0.128723504,163.968,273.1512765
423,42,1624,126,73.2,20,12,7,111.3,San Francisco,Grocery,213.83,0.131668719,128.298,213.6983313
606,24,3038,146,90.2,20,7,6,88.5,Palo Alto,Clothing,288.56,0.094983542,173.136,288.4650165
546,8,2402,328,89.9,1,9,3,102.1,Palo Alto,Grocery,310.84,0.129408826,186.504,310.7105912
354,6,1730,166,69.2,6,13,3,108.3,Palo Alto,Electronics,251.79,0.145543353,151.074,251.6444566
766,38,1455,156,57.2,13,10,7,127.4,Sacramento,Grocery,363.75,0.25,218.25,363.5
498,27,1664,407,61.2,18,11,5,92.4,Los Angeles,Grocery,322.99,0.194104567,193.794,322.7958954
328,35,3092,347,55,16,10,7,126.6,Palo Alto,Electronics,223.78,0.072373868,134.268,223.7076261
517,36,2078,252,56.1,15,16,7,127,San Francisco,Clothing,321.46,0.154696824,192.876,321.3053032
428,5,2151,164,93.5,20,5,4,103.4,Palo Alto,Electronics,220.85,0.102673175,132.51,220.7473268
715,47,1328,195,84.4,29,5,7,113.9,Sacramento,Clothing,357.77,0.26940512,214.662,357.5005949
594,41,1774,223,92.8,7,2,7,118.7,Los Angeles,Clothing,288.48,0.162615558,173.088,288.3173844
206,46,2958,194,70.6,29,10,8,109.7,Sacramento,Grocery,171,0.057809331,102.6,170.9421907
361,5,2454,359,87.7,25,11,3,114.2,Sacramento,Clothing,336.53,0.137135289,201.918,336.3928647
483,46,1269,291,90.2,16,12,7,116.3,San Francisco,Clothing,350.96,0.276564224,210.576,350.6834358
233,19,1639,78,92.8,11,9,4,90.1,Los Angeles,Electronics,181.07,0.1104759,108.642,180.9595241
541,35,2033,444,67.7,18,10,6,74,Sacramento,Clothing,321.38,0.158081653,192.828,321.2219183
684,13,2082,483,82.1,10,12,4,115,San Francisco,Clothing,393.52,0.189010567,236.112,393.3309894
396,15,1536,195,71.5,6,13,4,110.9,San Francisco,Grocery,222.64,0.144947917,133.584,222.4950521
466,28,1893,399,63.9,2,7,6,106.6,Palo Alto,Grocery,356.9,0.188536714,214.14,356.7114633
658,47,2382,380,60.6,2,8,7,92.2,Palo Alto,Electronics,328.6,0.137951301,197.16,328.4620487
518,9,1972,62,66.1,4,10,3,72.7,Sacramento,Clothing,255.42,0.129523327,153.252,255.2904767
807,18,1933,456,87.5,3,9,5,115.7,Los Angeles,Electronics,423.8,0.219244697,254.28,423.5807553
707,10,2142,418,74.1,18,9,3,78.6,Palo Alto,Electronics,418.72,0.195480859,251.232,418.5245191
391,32,1151,465,92.6,11,9,6,102.1,San Francisco,Electronics,280.21,0.243449175,168.126,279.9665508
695,21,2866,70,57.4,11,6,4,106.1,Palo Alto,Grocery,255.54,0.089162596,153.324,255.4508374
466,38,1716,244,65.7,14,12,7,94.9,Sacramento,Grocery,253.27,0.14759324,151.962,253.1224068
322,9,1844,416,91.5,17,8,3,120.5,Palo Alto,Clothing,319.8,0.173427332,191.88,319.6265727
585,41,1944,408,62.1,25,16,6,93.5,Sacramento,Clothing,343.63,0.176764403,206.178,343.4532356
446,13,2105,387,76.3,24,5,5,112.8,Sacramento,Clothing,359.25,0.170665083,215.55,359.0793349
735,37,1690,340,71.5,1,10,6,96.4,San Francisco,Grocery,423.33,0.250491124,253.998,423.0795089
642,39,2543,148,66.8,13,8,7,95,Los Angeles,Electronics,273.51,0.10755407,164.106,273.4024459
420,30,826,207,59.2,14,14,6,105.1,Los Angeles,Electronics,247.79,0.299987893,148.674,247.4900121
591,45,2000,316,73.3,25,11,7,106.2,Los Angeles,Grocery,344.28,0.17214,206.568,344.10786
457,31,2053,50,55.5,7,12,5,84.8,Los Angeles,Grocery,166.14,0.080925475,99.684,166.0590745
246,12,1236,67,90,6,7,4,97.8,Los Angeles,Electronics,138.91,0.112386731,83.346,138.7976133
457,6,1711,192,59.1,1,13,3,101.9,Los Angeles,Grocery,247.61,0.14471654,148.566,247.4652835
457,41,1889,346,57.3,19,9,6,115.7,San Francisco,Grocery,324.38,0.171720487,194.628,324.2082795
586,27,1643,432,51.1,13,12,6,84.2,Sacramento,Clothing,413.95,0.251947657,248.37,413.6980523
519,39,1678,86,55.1,22,8,6,115.5,Sacramento,Electronics,225.7,0.134505364,135.42,225.5654946
358,44,1420,155,66.4,1,11,7,119,Palo Alto,Electronics,207.04,0.145802817,124.224,206.8941972
597,9,2622,355,93.6,26,13,4,99.1,Los Angeles,Electronics,325.16,0.124012204,195.096,325.0359878
342,47,1285,221,74.4,24,6,7,106.3,San Francisco,Electronics,210.75,0.164007782,126.45,210.5859922
350,45,2126,413,92.9,12,13,8,111.6,Sacramento,Clothing,295.37,0.138932267,177.222,295.2310677
559,9,2042,98,80.9,15,7,4,106.8,Palo Alto,Clothing,283.73,0.138947111,170.238,283.5910529
372,46,2022,220,67.5,9,13,8,104.6,San Francisco,Grocery,289.25,0.143051434,173.55,289.1069486
569,46,1217,317,80.2,11,13,7,107.9,Los Angeles,Electronics,341.61,0.280698439,204.966,341.3293016
486,23,2011,268,92.9,17,7,5,83.8,Sacramento,Clothing,310.4,0.154351069,186.24,310.2456489
643,35,2017,470,57.7,13,10,7,117.7,San Francisco,Electronics,376.19,0.186509668,225.714,376.0034903
603,18,1718,393,68.9,27,7,5,91.7,Sacramento,Grocery,361.74,0.210558789,217.044,361.5294412
671,23,2319,99,81.8,22,10,5,107.8,Los Angeles,Electronics,311.9,0.134497628,187.14,311.7655024
473,24,1401,260,88.7,16,9,6,98.6,Los Angeles,Electronics,293.32,0.209364739,175.992,293.1106353
566,39,1562,76,75.3,5,12,7,75,Los Angeles,Grocery,246.48,0.157797695,147.888,246.3222023
526,50,1537,374,90.9,18,12,8,114.1,San Francisco,Clothing,327.13,0.212836695,196.278,326.9171633
624,11,2538,152,57.1,6,13,3,103.7,Sacramento,Grocery,303.13,0.119436564,181.878,303.0105634
728,6,1755,279,53.9,2,10,3,116.9,Los Angeles,Electronics,347.8,0.198176638,208.68,347.6018234
251,24,1946,162,62.2,14,13,5,92.2,Palo Alto,Electronics,172.88,0.088838643,103.728,172.7911614
713,17,2204,382,82.2,25,9,4,98.1,Los Angeles,Grocery,430.44,0.195299456,258.264,430.2447005
387,31,2259,392,80.4,17,7,5,81.8,San Francisco,Grocery,310.7,0.137538734,186.42,310.5624613
336,50,1289,277,71.3,1,10,8,108.2,Los Angeles,Grocery,246.87,0.191520559,148.122,246.6784794
511,34,2558,104,76.7,28,9,6,78.7,San Francisco,Clothing,267.05,0.104397967,160.23,266.945602
453,10,1713,248,56.1,8,8,3,103.6,San Francisco,Clothing,284.51,0.166088733,170.706,284.3439113
605,30,2234,488,86.2,4,14,6,84.5,Palo Alto,Grocery,365.27,0.163504924,219.162,365.1064951
653,36,2077,460,91.6,27,10,6,85.2,Sacramento,Clothing,446.51,0.214978334,267.906,446.2950217
318,23,1902,354,73.8,17,9,4,95.4,Sacramento,Electronics,244.82,0.12871714,146.892,244.6912829
727,26,1183,421,57.5,26,11,6,90.6,Los Angeles,Clothing,429.07,0.362696534,257.442,428.7073035
458,8,2432,441,74.6,26,5,4,108.4,Sacramento,Grocery,368.47,0.151509046,221.082,368.318491
399,38,2145,172,74.2,7,8,7,74.7,Sacramento,Clothing,255.72,0.119216783,153.432,255.6007832
624,36,1412,461,53.5,12,12,7,87.5,Sacramento,Grocery,357,0.252832861,214.2,356.7471671
535,22,2893,451,86.5,19,9,5,98.4,Palo Alto,Clothing,356.45,0.123211199,213.87,356.3267888
512,19,2193,129,65.8,16,7,4,118.6,San Francisco,Electronics,237.63,0.108358413,142.578,237.5216416
527,35,2872,398,80,6,10,6,105.4,San Francisco,Clothing,297.4,0.103551532,178.44,297.2964485
839,36,2045,303,81,4,5,6,105.5,Los Angeles,Grocery,432.47,0.211476773,259.482,432.2585232
606,5,2117,216,73.4,10,6,3,90.7,Sacramento,Clothing,277.39,0.131029759,166.434,277.2589702
450,47,1236,246,64.3,19,7,8,100.1,Los Angeles,Grocery,281,0.227346278,168.6,280.7726537
362,41,1737,275,72.7,26,6,6,102.7,San Francisco,Grocery,222.04,0.127829591,133.224,221.9121704
488,46,2804,245,50.6,18,11,7,97,Los Angeles,Electronics,332.03,0.118412981,199.218,331.911587
382,42,1610,81,92.3,23,6,6,96.7,Los Angeles,Electronics,253.04,0.157167702,151.824,252.8828323
692,46,1156,342,70.1,5,13,7,101.5,Sacramento,Grocery,416.53,0.360320069,249.918,416.1696799
493,19,1595,129,72.7,1,10,5,122.5,San Francisco,Clothing,262.1,0.164326019,157.26,261.935674
256,35,2000,495,92.6,8,10,7,108.8,Palo Alto,Grocery,309.29,0.154645,185.574,309.135355
612,14,3096,254,93.7,11,9,5,79.3,San Francisco,Grocery,358.1,0.115665375,214.86,357.9843346
329,17,2123,417,83.2,6,9,4,64,San Francisco,Electronics,297.37,0.140070655,178.422,297.2299293
681,22,1681,292,55.3,11,7,5,113.6,San Francisco,Clothing,312.57,0.185942891,187.542,312.3840571
434,40,2158,273,52,11,9,7,98.1,San Francisco,Grocery,279.15,0.129355885,167.49,279.0206441
474,10,2634,284,77.8,4,7,4,91.1,Los Angeles,Grocery,263.6,0.10007593,158.16,263.4999241
663,20,2556,227,54.2,3,16,4,80.2,Palo Alto,Grocery,329.18,0.128787167,197.508,329.0512128
459,49,1947,311,65.4,26,9,8,88.7,Palo Alto,Grocery,261.98,0.134555727,157.188,261.8454443
320,33,1956,237,59.3,11,5,6,112.5,Sacramento,Grocery,274.97,0.14057771,164.982,274.8294223
441,21,2746,122,82.3,1,7,5,93.6,Sacramento,Electronics,193.86,0.070597232,116.316,193.7894028
658,38,1677,295,90.6,4,12,6,74.7,Palo Alto,Electronics,325.08,0.193846154,195.048,324.8861538
523,9,1810,467,71.4,6,9,4,103.5,San Francisco,Grocery,383.05,0.211629834,229.83,382.8383702
349,41,1911,459,87,14,5,7,65.9,Los Angeles,Grocery,287.23,0.150303506,172.338,287.0796965
628,13,2072,438,56.2,13,7,4,99.3,Palo Alto,Grocery,416.75,0.20113417,250.05,416.5488658
456,37,1649,391,51.4,21,10,6,79.4,Sacramento,Electronics,342.61,0.207768344,205.566,342.4022317
409,39,2488,200,91.7,3,8,6,75,San Francisco,Clothing,291.54,0.117178457,174.924,291.4228215
436,23,1885,380,63.8,12,9,5,88.3,Palo Alto,Grocery,345.13,0.183092838,207.078,344.9469072
446,30,1773,160,57.6,1,10,5,84.5,San Francisco,Clothing,262.98,0.148324873,157.788,262.8316751
543,8,2408,466,64.5,21,6,4,102,San Francisco,Clothing,358.42,0.148845515,215.052,358.2711545
569,42,2608,362,74.3,13,5,6,122.4,San Francisco,Clothing,359.83,0.137971626,215.898,359.6920284
186,36,1378,487,88.5,7,12,6,74,San Francisco,Clothing,301.64,0.218896952,180.984,301.421103
187,26,1642,190,86.6,25,8,6,94,Los Angeles,Clothing,143.47,0.087375152,86.082,143.3826248
441,11,1233,276,80.5,19,11,4,105.3,Palo Alto,Electronics,270.63,0.219489051,162.378,270.4105109
364,24,1313,381,84.5,28,7,6,93.8,Palo Alto,Grocery,287.94,0.219299315,172.764,287.7207007
461,21,1839,121,75.4,16,14,5,91.9,Sacramento,Grocery,222.51,0.120995106,133.506,222.3890049
366,9,2556,406,73.5,16,15,4,84.7,Palo Alto,Clothing,258.65,0.101193271,155.19,258.5488067
534,47,1179,272,54.3,14,7,7,93.9,Sacramento,Clothing,271.3,0.230110263,162.78,271.0698897
539,45,2093,465,72.8,2,14,7,98.4,Palo Alto,Grocery,328.68,0.157037745,197.208,328.5229623
575,46,2749,271,85.5,13,11,7,90.3,Sacramento,Grocery,334.11,0.121538741,200.466,333.9884613
554,46,1990,271,92.4,28,14,7,92.1,Sacramento,Electronics,358.03,0.179914573,214.818,357.8500854
325,46,1078,368,60.1,30,14,8,95.4,San Francisco,Clothing,271.32,0.251688312,162.792,271.0683117
698,23,1978,319,72.8,7,8,5,113.7,Palo Alto,Grocery,376.95,0.190571284,226.17,376.7594287
410,35,1984,70,82.6,2,11,6,102.3,Los Angeles,Clothing,185.09,0.093291331,111.054,184.9967087
373,18,1678,444,93.9,16,8,4,128.2,Palo Alto,Electronics,366.14,0.218200238,219.684,365.9217998
604,24,1500,321,93.5,22,5,5,123.5,Palo Alto,Grocery,313.18,0.208786667,187.908,312.9712133
426,26,2045,482,55.4,17,5,6,108,Los Angeles,Grocery,316.04,0.154542787,189.624,315.8854572
759,48,1552,177,62.3,27,15,7,95.6,Palo Alto,Electronics,310.07,0.199787371,186.042,309.8702126
660,14,1526,474,77.9,10,2,5,85.2,Sacramento,Electronics,372.66,0.244207077,223.596,372.4157929
293,20,2526,253,89.1,28,4,5,122.5,Sacramento,Clothing,194.26,0.076904196,116.556,194.1830958
636,8,2310,50,65.6,2,7,4,81.7,Los Angeles,Grocery,233.1,0.100909091,139.86,232.9990909
437,33,1940,262,94.2,6,6,6,105.3,Palo Alto,Clothing,245.22,0.126402062,147.132,245.0935979
379,26,2197,483,69.2,17,10,6,111.8,Los Angeles,Clothing,336.04,0.152954028,201.624,335.887046
505,39,2252,492,67.4,9,9,6,98.1,San Francisco,Electronics,351.51,0.156087922,210.906,351.3539121
472,14,1270,377,58.3,23,12,4,74.2,Los Angeles,Clothing,292.96,0.230677165,175.776,292.7293228
636,43,2546,204,63.7,20,11,7,96.7,San Francisco,Grocery,350.54,0.137682639,210.324,350.4023174
388,17,2479,177,56.3,19,15,5,95,Sacramento,Grocery,262.93,0.106062929,157.758,262.8239371
541,37,1628,417,86.4,16,11,6,121.5,San Francisco,Grocery,323.79,0.198888206,194.274,323.5911118
707,21,2482,475,62.7,14,14,5,88.2,Los Angeles,Clothing,458.75,0.184830782,275.25,458.5651692
364,8,2253,369,89.9,4,13,4,97.5,Sacramento,Grocery,266.01,0.118069241,159.606,265.8919308
105,12,1770,436,73.6,12,6,4,92.9,Los Angeles,Electronics,249.84,0.141152542,149.904,249.6988475
485,39,1289,456,90.7,13,10,7,111,Los Angeles,Grocery,383.85,0.297788984,230.31,383.552211
430,24,2602,187,90.3,23,11,5,80.8,Los Angeles,Clothing,245.78,0.094458109,147.468,245.6855419
485,14,2452,147,94.3,7,11,4,85.2,Los Angeles,Grocery,230.02,0.093809135,138.012,229.9261909
563,8,1638,466,57.6,6,13,3,100.5,San Francisco,Electronics,407.76,0.248937729,244.656,407.5110623
620,35,2374,387,86.3,19,10,6,110.6,Sacramento,Clothing,398.38,0.167809604,239.028,398.2121904
641,6,1304,206,55.5,9,13,4,100.3,Los Angeles,Clothing,313.88,0.240705521,188.328,313.6392945
396,7,2204,110,56.5,7,9,4,100.4,Palo Alto,Grocery,181.29,0.082254991,108.774,181.207745
182,21,2285,474,93.9,13,9,5,83.4,Los Angeles,Clothing,251.79,0.11019256,151.074,251.6798074
384,9,2142,176,64.5,30,13,3,91,San Francisco,Electronics,259.44,0.121120448,155.664,259.3188796
215,49,2513,204,72.9,8,12,8,94,Sacramento,Electronics,202.55,0.080600875,121.53,202.4693991
590,16,1258,53,71.1,21,13,5,91.6,San Francisco,Electronics,255.81,0.203346582,153.486,255.6066534
490,13,1794,340,67.8,26,9,4,91.3,San Francisco,Electronics,276.11,0.153907469,165.666,275.9560925
601,8,2119,272,70.4,17,10,3,92.7,Palo Alto,Electronics,314.06,0.14821142,188.436,313.9117886
596,35,1782,388,93.2,4,12,6,112.6,Sacramento,Grocery,335.56,0.188305275,201.336,335.3716947
486,41,2129,254,61.1,9,11,7,122.2,Los Angeles,Grocery,284.7,0.133724753,170.82,284.5662752
535,28,2209,342,82.5,3,7,6,95.7,Palo Alto,Grocery,344.8,0.156088728,206.88,344.6439113
741,31,1699,54,72,28,7,5,92.6,Los Angeles,Electronics,295.53,0.173943496,177.318,295.3560565
581,36,2768,379,89,3,14,6,82.5,Los Angeles,Clothing,403.41,0.145740607,242.046,403.2642594
343,10,1738,360,85.8,3,4,4,110.3,Los Angeles,Clothing,246.35,0.141743383,147.81,246.2082566
651,16,3627,494,91.2,5,8,4,99.5,San Francisco,Grocery,442.98,0.122133995,265.788,442.857866
410,26,2930,436,67.6,4,6,5,92.3,Sacramento,Grocery,305.59,0.104296928,183.354,305.4857031
380,18,1447,398,54.2,19,6,4,101.1,Los Angeles,Clothing,321.25,0.222011057,192.75,321.0279889
510,40,2084,446,72.7,12,7,7,63.5,Palo Alto,Grocery,343.83,0.164985605,206.298,343.6650144
540,37,1201,380,57.8,4,10,6,87.5,Los Angeles,Electronics,340.42,0.283447127,204.252,340.1365529
317,9,1850,103,66.1,7,5,4,120.4,San Francisco,Clothing,204.68,0.110637838,122.808,204.5693622
637,24,1968,274,91.9,10,11,5,98.5,Sacramento,Electronics,383.44,0.194837398,230.064,383.2451626
141,49,3001,388,87.2,26,12,7,111.8,San Francisco,Electronics,249.1,0.083005665,149.46,249.0169943
266,29,2233,246,76.7,17,9,6,94.2,San Francisco,Grocery,175.01,0.078374384,105.006,174.9316256
392,45,2403,321,51.7,2,8,7,116,Palo Alto,Clothing,321.57,0.133820225,192.942,321.4361798
325,47,1852,129,91.9,14,16,8,113.8,Sacramento,Grocery,190.99,0.10312635,114.594,190.8868737
534,38,2040,187,84.3,15,11,7,79.4,Sacramento,Grocery,267.74,0.131245098,160.644,267.6087549
545,45,1934,419,78.1,5,12,8,68.5,Los Angeles,Clothing,321.05,0.166003102,192.63,320.8839969
669,24,2688,274,85,24,9,5,96.9,Sacramento,Grocery,389.38,0.144858631,233.628,389.2351414
725,12,852,170,94.8,16,9,4,112.6,Sacramento,Grocery,353.16,0.414507042,211.896,352.745493
297,22,1845,51,59.6,24,8,5,80.4,Sacramento,Clothing,169.2,0.091707317,101.52,169.1082927
571,49,2754,327,82.4,20,6,7,92.3,Palo Alto,Clothing,297.48,0.108017429,178.488,297.3719826
469,42,1786,291,51.6,5,6,7,107.5,San Francisco,Grocery,274.98,0.153964166,164.988,274.8260358
400,9,1816,396,55.6,15,11,3,96,San Francisco,Clothing,294.77,0.162318282,176.862,294.6076817
488,7,2186,136,91.5,2,9,3,94.2,Los Angeles,Clothing,284.76,0.130265325,170.856,284.6297347
478,25,3157,214,94,19,8,5,69.5,Sacramento,Grocery,285.66,0.090484637,171.396,285.5695154
654,17,1529,79,74.8,17,10,5,87.8,Palo Alto,Grocery,273.53,0.178894702,164.118,273.3511053
483,8,1417,394,73,14,11,4,89,San Francisco,Electronics,336.16,0.237233592,201.696,335.9227664
744,16,1204,78,61,16,14,4,82.8,Los Angeles,Grocery,266.55,0.221387043,159.93,266.328613
690,17,2145,79,67.9,1,7,5,85.5,Los Angeles,Electronics,280.89,0.130951049,168.534,280.759049
454,16,1493,176,80.6,3,7,4,89.7,Sacramento,Grocery,303.11,0.203020764,181.866,302.9069792
353,39,2134,127,93.3,10,10,7,107.3,San Francisco,Grocery,266.69,0.124971884,160.014,266.5650281
512,5,2140,328,58.1,6,13,4,97.2,Palo Alto,Clothing,332.63,0.155434579,199.578,332.4745654
483,33,1851,252,69.4,19,10,6,114.7,San Francisco,Electronics,254.69,0.137595894,152.814,254.5524041
540,32,2272,250,93.7,4,12,5,108.5,San Francisco,Electronics,318.63,0.140242077,191.178,318.4897579
526,41,2204,289,75.9,20,8,7,102.7,San Francisco,Grocery,312.32,0.141705989,187.392,312.178294
631,11,2311,106,62.5,9,11,4,84.9,San Francisco,Clothing,269.53,0.116629165,161.718,269.4133708
582,21,2292,404,78.1,21,11,5,122.8,Los Angeles,Electronics,374.03,0.163189354,224.418,373.8668106
439,35,2993,60,64.6,1,8,7,112.6,Palo Alto,Clothing,260.2,0.086936184,156.12,260.1130638
552,22,1884,138,54.3,25,14,5,96.8,Sacramento,Grocery,317.95,0.16876327,190.77,317.7812367
348,47,1432,350,83,28,13,8,123.4,Los Angeles,Electronics,328.56,0.229441341,197.136,328.3305587
216,41,1779,119,57.9,10,8,7,79.8,Sacramento,Electronics,161.44,0.090747611,96.864,161.3492524
435,9,1832,129,56.1,2,6,3,110.2,Palo Alto,Electronics,205.13,0.111970524,123.078,205.0180295
396,28,2335,465,92,15,10,5,94.1,San Francisco,Electronics,291.44,0.124813704,174.864,291.3151863
552,12,2049,292,52.5,12,9,4,108.6,Palo Alto,Grocery,294.72,0.143836018,176.832,294.576164
494,33,2841,436,76.8,22,8,6,89.2,Palo Alto,Grocery,323.33,0.113808518,193.998,323.2161915
665,8,1809,225,61.9,19,13,4,112.1,Sacramento,Electronics,336.82,0.186191266,202.092,336.6338087
518,6,2203,319,92,20,13,3,108.2,San Francisco,Grocery,328.63,0.149173854,197.178,328.4808261
384,46,1339,91,94.6,2,9,7,68.5,Palo Alto,Clothing,255.89,0.191105302,153.534,255.6988947
241,49,2294,158,78.2,10,11,8,119.6,San Francisco,Grocery,147.93,0.064485615,88.758,147.8655144
300,24,2648,299,75,19,9,5,90.3,San Francisco,Clothing,243.47,0.091944864,146.082,243.3780551
446,16,1716,360,94.9,21,7,5,107.2,San Francisco,Grocery,269.53,0.157068765,161.718,269.3729312
499,6,1608,320,53.9,5,6,4,110,San Francisco,Electronics,315.59,0.196262438,189.354,315.3937376
419,38,1220,310,87,12,12,7,60,Los Angeles,Grocery,291.09,0.238598361,174.654,290.8514016
641,27,1527,109,90.9,17,15,5,94,Palo Alto,Grocery,341.53,0.223660773,204.918,341.3063392
569,13,2166,135,55.7,20,10,4,91.3,Palo Alto,Grocery,263.57,0.121685134,158.142,263.4483149
574,7,2169,162,81.5,27,9,4,86.8,Sacramento,Electronics,275.55,0.127040111,165.33,275.4229599
667,28,1684,404,94.1,25,5,5,119.9,Palo Alto,Grocery,395.68,0.234964371,237.408,395.4450356
278,17,1502,105,64.8,12,10,5,74.9,Sacramento,Clothing,225.66,0.15023968,135.396,225.5097603
676,12,1868,133,73.1,19,10,4,82.2,Palo Alto,Electronics,312.1,0.167077088,187.26,311.9329229
357,16,1140,104,51,11,15,4,127.3,Sacramento,Clothing,215.32,0.188877193,129.192,215.1311228
431,20,2609,269,68,7,3,4,75.8,Sacramento,Clothing,256.47,0.098302031,153.882,256.371698
